household_id,latitude,longitude
1,39.02610458630294,-76.57909172935835
2,38.96138642203021,-76.55496316069329
3,39.177866008144754,-76.66232851415468
4,38.91174543245832,-76.66933816954838
5,39.02379558677741,-76.65722201830398
6,39.070102265049066,-76.63146815547825
7,39.14737216353034,-76.33847847907039
8,38.95721550095708,-76.71046640518858
9,39.15815020113802,-76.69793292690454
10,38.95693878467894,-76.46115803184401
11,39.1295550238975,-76.83894694695775
12,38.98954586254449,-76.73186761109314
13,39.1491176296606,-76.6434665845478
14,39.00717900125306,-76.58642591248919
15,39.102891618282975,-76.62433604966668
16,38.95295758408242,-76.59139655612833
17,38.97641861446337,-76.54043053500342
18,38.90333266860187,-76.60170465925641
19,39.22176517110591,-76.52753415706351
20,39.01741162085915,-76.65040635646372
21,38.886613231140906,-76.79248730156864
22,39.01026431533391,-76.70542793338343
23,38.75584588115062,-76.60845173795845
24,38.983582491567134,-76.66144455400307
25,39.01515357709805,-76.60149868113487
26,38.89306750029307,-76.64899786505813
27,39.05307616614763,-76.82141821498325
28,38.907735214433636,-76.6051515296159
29,39.084198776581005,-76.65197489374383
30,38.911105699488004,-76.74920468867545
31,38.93068630136284,-76.52436601751333
32,39.11803570281862,-76.60480816132633
33,38.981562808639524,-76.69632816993142
34,39.11086485171733,-76.53725494953241
35,39.0897994840045,-76.50336591436783
36,38.90373695511731,-76.49027375013704
37,38.91396582500465,-76.65063044484997
38,39.07320691635641,-76.57141813230459
39,38.989573672272236,-76.64192587595771
40,38.99751773721424,-76.7181100707177
41,38.92698074570856,-76.71688204232593
42,38.95606393862266,-76.65164225890041
43,38.97024365412229,-76.6676729099732
44,38.94702499052909,-76.55329240223683
45,39.14843118108997,-76.6220918011241
46,39.08772449104721,-76.59520483704792
47,39.105961008541826,-76.56087280613977
48,38.67736365634646,-76.52714986918689
49,39.24341554489849,-76.66337379285217
50,38.85393159972508,-76.80817799702409
51,39.0164621253235,-76.5748246224621
52,39.0036804775306,-76.49768235335765
53,39.07454500899195,-76.6708217617479
54,38.88262118766382,-76.59288748781923
55,38.87174710765064,-76.63296948197151
56,38.8937396160604,-76.51183145179343
57,39.06602739248302,-76.57382746830427
58,39.03368880985773,-76.6873665772861
59,39.07624960833504,-76.64488263054328
60,39.04286967476601,-76.57300133514389
61,39.1045227668597,-76.58118071857817
62,38.96838754056056,-76.56790587723155
63,38.973611875383654,-76.55006641001776
64,39.17428059374071,-76.63948143788024
65,39.06781816945176,-76.52276828633897
66,38.94707593154328,-76.52264873498012
67,39.09782391928563,-76.56187196057014
68,39.05496455053242,-76.68115722958291
69,38.90752677836609,-76.57354170404128
70,38.982358161973714,-76.60131824629146
71,38.955062993795,-76.52720754534721
72,39.08598703493218,-76.64628220177968
73,38.818618663941294,-76.50245075075726
74,38.866623164184105,-76.61758674105766
75,38.99386585994011,-76.6739780448102
76,39.09870357179492,-76.41811157487402
77,39.02894552327388,-76.49384815756451
78,38.96870337372097,-76.57179016199116
79,38.98564500091685,-76.49919760298404
80,39.17804977137178,-76.6733960189858
81,38.967646850938024,-76.68668940076917
82,38.929874733500995,-76.59389557688225
83,39.02622384938211,-76.50520228175466
84,38.891776742919305,-76.53415941529427
85,39.12146524280435,-76.5854232278936
86,39.13876851328029,-76.6370110236999
87,38.940416725053986,-76.58733341659732
88,38.917817768301575,-76.56938291451223
89,38.804959683932324,-76.58865066755216
90,38.90581282289922,-76.5122228439381
91,38.970229677183895,-76.69058063198958
92,39.17011196576884,-76.50628688312186
93,39.13287210344354,-76.57489269474526
94,38.89110645002957,-76.69237450355153
95,39.11588449702796,-76.56658412166757
96,39.00044883033237,-76.51238522240688
97,39.16914102676168,-76.63909538993896
98,38.903383433355785,-76.56919964058827
99,38.87983237770654,-76.59774852327463
100,39.10168236915266,-76.53736385570694
101,38.832872210490116,-76.74901195777691
102,38.92911848786207,-76.50241316058778
103,39.04642279653498,-76.60185620195003
104,39.1617237516871,-76.49783308399212
105,39.05237234916829,-76.48186964580208
106,39.00849824444471,-76.56501915822159
107,38.911834200540504,-76.54469094720237
108,39.02325768164643,-76.61649322206175
109,38.97936074940592,-76.55854946553602
110,38.97551724461634,-76.68644968903529
111,39.126299359130115,-76.50781338966512
112,38.892550467578666,-76.67796554230912
113,39.08953766543954,-76.57808202556194
114,38.84883007177397,-76.6128056111478
115,39.10596962835267,-76.72137716113221
116,38.941625415160416,-76.506356116043
117,39.05798780654826,-76.67178802031957
118,39.04429402084744,-76.68365833682715
119,38.88264025265803,-76.39469195262762
120,38.89245991112589,-76.31215138640394
121,38.965120839351144,-76.73343234841033
122,39.14474486635926,-76.50090541919012
123,38.95007399591439,-76.6942643866312
124,39.04706344042418,-76.55260084305027
125,39.021458125341596,-76.75951392141903
126,39.05356532621257,-76.40045616183205
127,38.980015433058796,-76.42355859084917
128,38.89954238425128,-76.67593611550323
129,39.119128514486796,-76.57286835284042
130,38.93474217997371,-76.52113089456614
131,38.89257392445597,-76.5120055200867
132,38.99723620785293,-76.50497457438279
133,38.84478734019866,-76.56532388084909
134,39.333078643586404,-76.5615811357516
135,39.06804976366191,-76.61424347390363
136,38.98159366166347,-76.4898800787375
137,39.07293636869756,-76.6643677852308
138,38.84019930963373,-76.76619545575107
139,38.857144813450326,-76.50890042309265
140,39.14167460590544,-76.59988139655475
141,39.20305522480776,-76.4888155801059
142,38.93879484222298,-76.64432876775584
143,38.96409714093961,-76.67340826308015
144,38.87198224479435,-76.52627461323686
145,39.146369324046724,-76.79719370607165
146,38.99059062140649,-76.91231384775405
147,38.93025695923792,-76.46903576006562
148,38.94003942271575,-76.42738779831718
149,38.98467087684601,-76.43500056936854
150,39.004133970395316,-76.5917869984267
151,38.86388741046421,-76.51479247950941
152,39.08636751522053,-76.66927364626339
153,39.062465847122,-76.68315884837612
154,39.15540396992655,-76.58585617344221
155,38.97564787975193,-76.51816009897989
156,39.17476669177595,-76.76753333215844
157,39.16203203849629,-76.66902788080988
158,38.93245159002115,-76.63222695695573
159,38.965400252425724,-76.76118461633023
160,38.850528929792695,-76.41977650979014
161,39.024511920187344,-76.4943105668673
162,38.98926994408308,-76.53794801508818
163,39.121145044435515,-76.61409449373423
164,39.04291703980391,-76.62880982878113
165,38.950024206090454,-76.5792946692913
166,38.90624149690028,-76.62332496659245
167,38.96554322345289,-76.55682942204203
168,38.880671839247306,-76.69967721851796
169,39.06049380788215,-76.67961971487715
170,38.940991495908634,-76.530975636646
171,39.04996737800384,-76.64042919622699
172,38.97353131794752,-76.54824181321473
173,39.124431534933436,-76.51408630591493
174,39.048843890364964,-76.45908666230395
175,38.95333866677202,-76.61467681046173
176,38.87565246944358,-76.71376004438005
177,38.96140775194222,-76.77457546562664
178,38.9929722096507,-76.54870462395786
179,38.97270812983823,-76.59707787355683
180,39.05690053053907,-76.35813115924603
181,38.95337427634406,-76.47246411272782
182,39.08104222908049,-76.69095945495279
183,38.79347418708823,-76.56820895716571
184,39.07660060181688,-76.5834924069077
185,38.98680755147747,-76.62688228472699
186,39.07884370837403,-76.77466708314358
187,39.041951945586966,-76.54180775454307
188,39.00641374555382,-76.5913735927986
189,39.09810591512295,-76.58053648804024
190,38.82711571011757,-76.55077610770415
191,39.008247052972514,-76.78622117329608
192,39.03614022452736,-76.60329699838175
193,39.05549901177104,-76.57128791001554
194,39.108247386166106,-76.75693760737992
195,39.101645384819655,-76.61188787244741
196,39.044212920811766,-76.64956822338428
197,39.17490617304175,-76.50329869026146
198,39.00641370617716,-76.55949593675007
199,39.07928966774085,-76.5283436086033
200,39.08370752135024,-76.78133063301219
